143,S0021979713004438-1969,1,10 μM
143,S0021979713004438-1969,1,pH 7–8
143,S0021979713004438-1969,1,10%
143,S0021979713004438-1969,1,3.91 nm
143,S0021979713004438-1969,1,500 nm × 500 nm
148,S0012821X13007309-1509,1,2–3‰
148,S0012821X13007309-1509,1,∼−27‰
148,S0012821X13007309-1509,1,4.3 m
148,S0012821X13007309-1509,1,∼−27‰
152,S0012821X13007309-1482,1,17.7 m
152,S0012821X13007309-1482,1,∼12 m
152,S0012821X13007309-1482,1,∼12.6 m
152,S0012821X13007309-1482,1,four
152,S0012821X13007309-1482,1,1 to 20 cm
152,S0012821X13007309-1482,1,93.90±0.15 Ma
158,S0022459611006116-1195,1,5≤2θ/°≤80
158,S0022459611006116-1195,1,0.02°
158,S0022459611006116-1195,1,50 min
161,S0019103512002801-1849,1,350
161,S0019103512002801-1849,1,1%
161,S0019103512002801-1849,1,1 keV
164,S0019103511004994-1511,1,between about 20 keV and several tens of MeV
164,S0019103511004994-1511,1,two
164,S0019103511004994-1511,1,five
164,S0019103511004994-1511,1,"86 s, nominally"
164,S0019103511004994-1511,1,77.45°
164,S0019103511004994-1511,1,16 times
164,S0019103511004994-1511,1,5.65 s
164,S0019103511004994-1511,1,0.66 s
164,S0019103511004994-1511,1,86 s
173,S0019103512003995-1807,1,589.3 nm
173,S0019103512003995-1807,1,four
173,S0019103512003995-1807,1,300–800 nm
173,S0019103512003995-1807,1,3 mbar
177,S0019103512003533-3299,1,50%
178,S0022399913003358-1044,1,around 40%
178,S0022399913003358-1044,1,55–74 year
180,S0019103512004009-3488,1,3 mbar
180,S0019103512004009-3488,1,1300 K to 3500 K
180,S0019103512004009-3488,1,1 μbar
180,S0019103512004009-3488,1,3 mbar
184,S0016236113008041-3112,1,10%
185,S0019103512003533-4685,1,78°
185,S0019103512003533-4685,1,0°
185,S0019103512003533-4685,1,below around 1000 km
188,S0022459611006116-1160,1,99.9%
188,S0022459611006116-1160,1,1:3
188,S0022459611006116-1160,1,1:1
191,S0016236113008041-890,1,"4.5 kg, 6 kg and 13 kg"
192,S0019103512002801-1496,1,sixteen times
192,S0019103512002801-1496,1,∼5.7 s
194,S0019103512003533-5598,1,74°S to 90°S
194,S0019103512003533-5598,1,490 K
194,S0019103512003533-5598,1,430 K
194,S0019103512003533-5598,1,60 K
198,S0019103512004009-4492,1,7.2Rp
198,S0019103512004009-4492,1,7.2 km s−1
198,S0019103512004009-4492,1,approximately 7100 K
198,S0019103512004009-4492,1,7100 K
198,S0019103512004009-4492,1,∼ 16
198,S0019103512004009-4492,1,0.9mH
204,S0012821X13007309-1605,1,∼30°N
204,S0012821X13007309-1605,1,∼20 m
204,S0012821X13007309-1605,1,24 m
204,S0012821X13007309-1605,1,)
208,S0021979713004438-1907,1,10 min
208,S0021979713004438-1907,1,10 μm
210,S0012821X13002185-1231,1,∼−1‰
210,S0012821X13002185-1231,1,40%
210,S0012821X13002185-1231,1,12–20 μm
210,S0012821X13002185-1231,1,between 2 and 20 μm
210,S0012821X13002185-1231,1,0.92
210,S0012821X13002185-1231,1,∼–1‰
210,S0012821X13002185-1231,1,2–10 μm
210,S0012821X13002185-1231,1,10–20 μm
218,S0019103512003995-1910,1,four and a half
218,S0019103512003995-1910,1,between 1947 and 1999
218,S0019103512003995-1910,1,1% and 37%
218,S0019103512003995-1910,1,one
218,S0019103512003995-1910,1,27 days
218,S0019103512003995-1910,1,one
218,S0019103512003995-1910,1,9 ± 6%
218,S0019103512003995-1910,1,∼10–11 days
218,S0019103512003995-1910,1,three
218,S0019103512003995-1910,1,within a month and a half
218,S0019103512003995-1910,1,approximately 2 h
229,S0019103512003533-4971,1,less than 6 K
230,S0019103512002801-1342,1,1RRh
230,S0019103512002801-1342,1,764 km
230,S0019103512002801-1342,1,about 8.74Rs
230,S0019103512002801-1342,1,1Rs
230,S0019103512002801-1342,1,"60,268 km"
235,S0021979713004438-2148,1,10 μM
235,S0021979713004438-2148,1,15 min
235,S0021979713004438-2148,1,1540 cm−1
235,S0021979713004438-2148,1,1550 cm−1
235,S0021979713004438-2148,1,1536 cm−1
235,S0021979713004438-2148,1,1540 cm−1
235,S0021979713004438-2148,1,1485 cm−1
235,S0021979713004438-2148,1,1260 cm−1
235,S0021979713004438-2148,1,1423 cm−1
244,S0019103511004994-1565,1,±10 min
244,S0019103511004994-1565,1,56–100 keV
246,S0019103512003533-5072,1,around 1300 m s−1
246,S0019103512003533-5072,1,82°
246,S0019103512003533-5072,1,∼1600 m s−1
246,S0019103512003533-5072,1,78°
250,S0016236113008041-3207,1,90–95%
251,S0019103512004009-3825,1,50%
251,S0019103512004009-3825,1,"11,500 K"
251,S0019103512004009-3825,1,near 1.5Rp
251,S0019103512004009-3825,1,0.3 nbar
251,S0019103512004009-3825,1,0.1 to 1
251,S0019103512004009-3825,1,1.4Rp (0.5 nbar) to 1.9Rp (0.1 nbar)
251,S0019103512004009-3825,1,"10,000 K to 13,200 K"
251,S0019103512004009-3825,1,1
259,S0016236113008041-3171,1,4.5 kg
259,S0016236113008041-3171,1,22
259,S0016236113008041-3171,1,0.22 ppm
259,S0016236113008041-3171,1,13 kg
259,S0016236113008041-3171,1,<1 ppm
259,S0016236113008041-3171,1,6 kg over 4.5 kg
259,S0016236113008041-3171,1,6 kg to 13 kg
259,S0016236113008041-3171,1,<0.1 ppm
267,S0019103512003533-3348,1,2°
267,S0019103512003533-3348,1,10°
267,S0019103512003533-3348,1,0.4 scale heights
267,S0019103512003533-3348,1,5 s
267,S0019103512003533-3348,1,500
272,S0019103512003995-2760,1,11 km s−1
272,S0019103512003995-2760,1,5Rp
274,S0022000014000026-17824,1,1 μs
275,S0012821X12004384-1594,1,above 2618 m
275,S0012821X12004384-1594,1,40°N
277,S0019103512002801-1608,1,about 5 km s−1
278,S0019103512004009-5507,1,near 1 μbar
278,S0019103512004009-5507,1,8250 K
278,S0019103512004009-5507,1,above 3Rp
281,S0378383911001669-2260,1,two
281,S0378383911001669-2260,1,"1.3 mm and 8.4 mm,"
281,S0378383911001669-2260,1,approximately 50%
281,S0378383911001669-2260,1,0.072 m
281,S0378383911001669-2260,1,2.377 m
281,S0378383911001669-2260,1,8.4 mm
281,S0378383911001669-2260,1,8.4 mm
281,S0378383911001669-2260,1,1.3 mm
281,S0378383911001669-2260,1,1.3 mm
281,S0378383911001669-2260,1,two
291,S0927024813001955-1005,1,150 °C
291,S0927024813001955-1005,1,up to 100%
293,S0022399913003358-931,1,7 to 20%
293,S0022399913003358-931,1,10 year
293,S0022399913003358-931,1,over 48 years
293,S0022399913003358-931,1,13%
293,S0022399913003358-931,1,Approximately 5%
298,S175058361300203X-1556,1,34 °C
298,S175058361300203X-1556,1,38 °C
298,S175058361300203X-1556,1,38 °C
298,S175058361300203X-1556,1,34 °C
298,S175058361300203X-1556,1,less than 1%
298,S175058361300203X-1556,1,greater than 10%
304,S175058361300203X-1542,1,range of 34–38 °C
304,S175058361300203X-1542,1,50%
304,S175058361300203X-1542,1,less than 5 m/s
304,S175058361300203X-1542,1,±5%
304,S175058361300203X-1542,1,±70 m/s
304,S175058361300203X-1542,1,34 and 38 °C
310,S2213671113001306-1286,1,4 weeks
311,S0019103513005058-3917,1,0.02 cm s−1
311,S0019103513005058-3917,1,two
311,S0019103513005058-3917,1,zero
311,S0019103513005058-3917,1,zero
311,S0019103513005058-3917,1,zero
316,S0960148113002048-3775,1,two
316,S0960148113002048-3775,1,0.01–0.03 Hz
316,S0960148113002048-3775,1,above 0.003 Hz
319,S0378383911001669-1634,1,approximately 0.1 mg/l
319,S0378383911001669-1634,1,50 mm
319,S0378383911001669-1634,1,1:10
322,S0025322712001600-2406,1,< 9 m
322,S0025322712001600-2406,1,greater than 10%
322,S0025322712001600-2406,1,better than 5%
322,S0025322712001600-2406,1,95%
326,S0032063312002437-627,1,192 s
326,S0032063312002437-627,1,15 or less
326,S0032063312002437-627,1,9th August 2008
326,S0032063312002437-627,1,between 05:28 UT and 05:47 UT
330,S0927024813002420-1032,1,80 vol%
330,S0927024813002420-1032,1,70 nm
330,S0927024813002420-1032,1,∼2–3 mA/cm2
330,S0927024813002420-1032,1,∼0.40–0.45 V
334,S2213671113000921-994,1,36 clones
334,S2213671113000921-994,1,26
334,S2213671113000921-994,1,72%
334,S2213671113000921-994,1,one
334,S2213671113000921-994,1,over more than 20 passages.
334,S2213671113000921-994,1,100%
340,S0032063312003054-2483,1,between ∼01:25:00 UT and 01:25:40 UT
341,S2213671113000908-640,1,25 days
342,S0165587612003680-998,1,two
342,S0165587612003680-998,1,at least one
342,S0165587612003680-998,1,at least one
342,S0165587612003680-998,1,54.3%
342,S0165587612003680-998,1,14.3%
342,S0165587612003680-998,1,82.9%
342,S0165587612003680-998,1,57.1%
342,S0165587612003680-998,1,67.9%
342,S0165587612003680-998,1,0%
342,S0165587612003680-998,1,0.02
352,S0016236113008041-2924,1,9 and 21
353,S2213671113000738-430,1,3 months
354,S0019103513005058-4302,1,3.5–6.1 (×10−4) wt.%
354,S0019103513005058-4302,1,over 3 byr
354,S0019103513005058-4302,1,1.5–2.6 m
357,S0950705113001895-23699,1,from 10% to 100%
357,S0950705113001895-23699,1,less than 85%
357,S0950705113001895-23699,1,more than 85%
360,S0006322312001096-1248,1,95%
361,S0006322312001096-1260,1,70 or highe
361,S0006322312001096-1260,1,2-year
361,S0006322312001096-1260,1,for 6 years
361,S0006322312001096-1260,1,none
365,S0012821X12004384-1148,1,∼56 Ma
365,S0012821X12004384-1148,1,54 °N
365,S0012821X12004384-1148,1,before (103 yrs)
368,S2213671113001306-1520,1,30-degrees
368,S2213671113001306-1520,1,60 μm
368,S2213671113001306-1520,1,20 × 20 degrees
368,S2213671113001306-1520,1,4.2 mm
368,S2213671113001306-1520,1,30 degrees
373,S016412121300188X-4069,1,9438 lines of code
373,S016412121300188X-4069,1,7538 SDG vertices
373,S016412121300188X-4069,1,almost 70%
376,S0016236113008041-961,1,+1%
377,S0960148113004989-3327,1,one
377,S0960148113004989-3327,1,22%
377,S0960148113004989-3327,1,48.4 MW to 59.0 MW
377,S0960148113004989-3327,1,one
377,S0960148113004989-3327,1,two
382,S0378112713005288-1720,1,15
382,S0378112713005288-1720,1,120 m to 380 m
382,S0378112713005288-1720,1,greater than 1000 stems/ha
382,S0378112713005288-1720,1,10
386,S0006322312001096-1275,1,range 66% to 88%
387,S2211124712002884-682,1,50 μm
388,S2213671113000738-435,1,3
388,S2213671113000738-435,1,200 μm
388,S2213671113000738-435,1,50 μm
388,S2213671113000738-435,1,100 μm
392,S016412121300188X-5038,1,three
393,S0006322312001096-1271,1,274 elderly participants
393,S0006322312001096-1271,1,almost 90%
393,S0006322312001096-1271,1,approximately 80%
396,S2211124713006475-841,1,6 weeks
397,S1359835X13001875-1359,1,1 m
397,S1359835X13001875-1359,1,1000 discrete particles
397,S1359835X13001875-1359,1,1000 m−2
400,S0167610513001001-739,1,180 m
400,S0167610513001001-739,1,7.83 m s−1
402,S0032063312003054-1990,1,12 min
402,S0032063312003054-1990,1,2-min
402,S0032063312003054-1990,1,approximately 60 eV.
405,S1873506113001116-978,1,two
405,S1873506113001116-978,1,10 passages
407,S2211124712002884-903,1,two
407,S2211124712002884-903,1,8-year
407,S2211124712002884-903,1,67-year-
407,S2211124712002884-903,1,64-year-
407,S2211124712002884-903,1,One year
407,S2211124712002884-903,1,64-year
413,S1750583613004192-1267,1,a few percent to around thirty percent
413,S1750583613004192-1267,1,above thirty percent
413,S1750583613004192-1267,1,80%
413,S1750583613004192-1267,1,80%
413,S1750583613004192-1267,1,40%
418,S0032386113005454-2008,1,about −100 °C
419,S0921818113002245-1571,1,upper 0.8 m
419,S0921818113002245-1571,1,approximately 1 cm
419,S0921818113002245-1571,1,Five
419,S0921818113002245-1571,1,4.8 m
419,S0921818113002245-1571,1,60 or 63 mm
419,S0921818113002245-1571,1,four
419,S0921818113002245-1571,1,8 m
419,S0921818113002245-1571,1,three metre
419,S0921818113002245-1571,1,approximately 11.8 m
419,S0921818113002245-1571,1,between 11.8 m and 11.5 m
429,S0378383912000130-3601,1,two beach materials
429,S0378383912000130-3601,1,1.5 mm and 8.5 mm
429,S0378383912000130-3601,1,600 mm
429,S0378383912000130-3601,1,1.5 mm
429,S0378383912000130-3601,1,8.5 mm
429,S0378383912000130-3601,1,62 mm
429,S0378383912000130-3601,1,62 mm
429,S0378383912000130-3601,1,1:10
437,S0167880913001229-1304,1,up to 11.25 Mg ha−1 year−1
437,S0167880913001229-1304,1,0.24
437,S0167880913001229-1304,1,0–10 cm
437,S0167880913001229-1304,1,0.18
437,S0167880913001229-1304,1,< 0.01
437,S0167880913001229-1304,1,two
437,S0167880913001229-1304,1,0–40 cm
444,S0378383912000130-3827,1,1.5 mm
444,S0378383912000130-3827,1,8.5 mm
444,S0378383912000130-3827,1,8.5 mm
447,S0925443913001385-1646,1,10–30%
447,S0925443913001385-1646,1,63%
449,S0019103513005058-4098,1,from 211 K to 284 K
449,S0019103513005058-4098,1,∼35%
451,S0019103512004009-3976,1,from 0.1 to 1
451,S0019103512004009-3976,1,increases from 2.6 km s−1 to 25 km s−1
451,S0019103512004009-3976,1,100×
451,S0019103512004009-3976,1,30 km s−1
451,S0019103512004009-3976,1,0.1
451,S0019103512004009-3976,1,1
451,S0019103512004009-3976,1,4Rp
458,S2213671113000921-1279,1,greater than 70%
459,S016412121300188X-4640,1,one
459,S016412121300188X-4640,1,52.1%
459,S016412121300188X-4640,1,54
459,S016412121300188X-4640,1,7
459,S016412121300188X-4640,1,54
459,S016412121300188X-4640,1,26
459,S016412121300188X-4640,1,26
466,S1873506113001116-1204,1,at least 3 passages
466,S1873506113001116-1204,1,within 24 h
466,S1873506113001116-1204,1,3.7 ± 0.9 fold per passage
466,S1873506113001116-1204,1,3.7 × 106 fold
466,S1873506113001116-1204,1,> 99%
466,S1873506113001116-1204,1,13
466,S1873506113001116-1204,1,46.8% ± 1.6%
466,S1873506113001116-1204,1,one-day
474,S016412121300188X-4545,1,five
474,S016412121300188X-4545,1,range from 11.4% to 2.4%
474,S016412121300188X-4545,1,five
474,S016412121300188X-4545,1,less than 2%
474,S016412121300188X-4545,1,30 vertices
479,S030881461301604X-1001,1,68 – 70%
479,S030881461301604X-1001,1,30%
479,S030881461301604X-1001,1,30%
479,S030881461301604X-1001,1,98%
483,S1550413113004920-1509,1,147
483,S1550413113004920-1509,1,before 6 months
483,S1550413113004920-1509,1,before 9 months
486,S0032386113005454-2865,1,room temperature
486,S0032386113005454-2865,1,10 wt% and 20 wt%
486,S0032386113005454-2865,1,0.296 μm
486,S0032386113005454-2865,1,0.18 μm
486,S0032386113005454-2865,1,room temperature
486,S0032386113005454-2865,1,−109 °C
492,S0019103512002801-2018,1,One
492,S0019103512002801-2018,1,at least 10%
494,S0378112713005288-2062,1,"200,000"
494,S0378112713005288-2062,1,1 kg
494,S0378112713005288-2062,1,5.9 million
494,S0378112713005288-2062,1,1 kg
498,S0006322312001096-1177,1,1985
498,S0006322312001096-1177,1,35 to 55
498,S0006322312001096-1177,1,20
498,S0006322312001096-1177,1,1985 to 1988
498,S0006322312001096-1177,1,73%
498,S0006322312001096-1177,1,"10,308 employees"
498,S0006322312001096-1177,1,6895 men
498,S0006322312001096-1177,1,3413 women
498,S0006322312001096-1177,1,approximately every 5 years
498,S0006322312001096-1177,1,1991 to 1993
498,S0006322312001096-1177,1,8815
498,S0006322312001096-1177,1,1997 to 1999
498,S0006322312001096-1177,1,7870
498,S0006322312001096-1177,1,2003 to 2004
498,S0006322312001096-1177,1,6967
498,S0006322312001096-1177,1,2008 to 2009
498,S0006322312001096-1177,1,6761
498,S0006322312001096-1177,1,three
498,S0006322312001096-1177,1,three
517,S1873506114000075-1132,1,48 h
518,S2213671113001306-910,1,"10,500×"
518,S2213671113001306-910,1,"25,000×"
518,S2213671113001306-910,1,2 μm
518,S2213671113001306-910,1,0.2 μm
522,S175058361300203X-1483,1,33 m
522,S175058361300203X-1483,1,20–25%
522,S175058361300203X-1483,1,two
525,S2211124712002884-1060,1,10%
525,S2211124712002884-1060,1,100 U/ml
527,S0019103513005058-3154,1,1.3 ± 0.5 wt.%
527,S0019103513005058-3154,1,∼0.5 wt.%
527,S0019103513005058-3154,1,1000 times
527,S0019103513005058-3154,1,⩽1.6%
527,S0019103513005058-3154,1,<1 ppm by mass
532,S0019103513005058-4175,1,1.0–1.7 wt.%
532,S0019103513005058-4175,1,1.3 wt.%
532,S0019103513005058-4175,1,average ∼6.8 wt.%
532,S0019103513005058-4175,1,2.7 wt.%
532,S0019103513005058-4175,1,top few tens of centimeters
532,S0019103513005058-4175,1,∼4.4 wt.%
532,S0019103513005058-4175,1,0.1%
539,S2213671113000738-647,1,two
539,S2213671113000738-647,1,two
539,S2213671113000738-647,1,within 12 weeks
542,S0021979713004438-1401,1,10 wt.%
542,S0021979713004438-1401,1,99.5%
542,S0021979713004438-1401,1,69 ± 3°
542,S0021979713004438-1401,1,−0.72 V
546,S2213671113000738-684,1,one
546,S2213671113000738-684,1,3 months
546,S2213671113000738-684,1,2 months
546,S2213671113000738-684,1,three
546,S2213671113000738-684,1,3.5–4 months
546,S2213671113000738-684,1,60%
552,S0019103512001388-3081,1,0.64%
552,S0019103512001388-3081,1,26 October 2011
552,S0019103512001388-3081,1,0.02%
552,S0019103512001388-3081,1,December 16
556,S2213671113000738-445,1,48 hr
557,S0012821X13007309-1691,1,1 m
557,S0012821X13007309-1691,1,Up to 20 m
557,S0012821X13007309-1691,1,∼−25.9 to −26.5‰.
557,S0012821X13007309-1691,1,4‰
557,S0012821X13007309-1691,1,−27.2 to −23.1‰
557,S0012821X13007309-1691,1,within <0.5 m
563,S2213671113000908-810,1,80%
564,S0012821X12004384-1249,1,57°44’8.47”N; 1°50’26.59”E
564,S0012821X12004384-1249,1,from 2605 m to 2634 m
564,S0012821X12004384-1249,1,2609–2613 m
564,S0012821X12004384-1249,1,ranging from 1 to 25 per mm
564,S0012821X12004384-1249,1,26 horizons
564,S0012821X12004384-1249,1,approximately 13 pairs per mm
570,S0019103513005058-4349,1,35%
570,S0019103513005058-4349,1,5%
570,S0019103513005058-4349,1,around six orders of magnitude
573,S0921818113002245-882,1,873 varves
573,S0921818113002245-882,1,AD 1850
573,S0921818113002245-882,1,above 10.5 m
576,S030881461301604X-1002,1,Two
576,S030881461301604X-1002,1,100 mg/L
576,S030881461301604X-1002,1,1 mg/L
576,S030881461301604X-1002,1,10 mg/L
576,S030881461301604X-1002,1,0.1 mg/L
576,S030881461301604X-1002,1,1%
576,S030881461301604X-1002,1,"1, 5, 10, 20 and 50 μg/L"
576,S030881461301604X-1002,1,1%
584,S2211124713006475-1195,1,Two days
584,S2211124713006475-1195,1,2 days
586,S1873506113001116-710,1,after 48 h
586,S1873506113001116-710,1,13 passages
586,S1873506113001116-710,1,45 days
586,S1873506113001116-710,1,3
586,S1873506113001116-710,1,3
586,S1873506113001116-710,1,after 13 passages
586,S1873506113001116-710,1,200 μm
593,S0019103512004009-5033,1,near 1.4Rp
593,S0019103512004009-5033,1,2–3Rp
593,S0019103512004009-5033,1,30 nbar
593,S0019103512004009-5033,1,3800 K
593,S0019103512004009-5033,1,1000 K.
593,S0019103512004009-5033,1,1 μbar
593,S0019103512004009-5033,1,1300 K
593,S0019103512004009-5033,1,3.4Rp
593,S0019103512004009-5033,1,2–3%
602,S0927024813001955-576,1,125 nm
602,S0927024813001955-576,1,1 h
602,S0927024813001955-576,1,one week
605,S2213671113001306-907,1,50 μm
605,S2213671113001306-907,1,200 μm
607,S0006322312001096-1202,1,20 items
607,S0006322312001096-1202,1,four point
607,S0006322312001096-1202,1,less than one day
607,S0006322312001096-1202,1,1–2 days
607,S0006322312001096-1202,1,3–4 days
607,S0006322312001096-1202,1,5–7 days
607,S0006322312001096-1202,1,between 0 and 60
607,S0006322312001096-1202,1,≥16
607,S0006322312001096-1202,1,274 Whitehall II participants
607,S0006322312001096-1202,1,89%
607,S0006322312001096-1202,1,86%
618,S0031405612000728-1621,1,over a 7-month
618,S0031405612000728-1621,1,7 month
618,S0031405612000728-1621,1,9
618,S0031405612000728-1621,1,4.8 months
622,S0012821X13002185-994,1,∼33.7 Ma
622,S0012821X13002185-994,1,up to 40%
622,S0012821X13002185-994,1,0.6‰
622,S0012821X13002185-994,1,1.5‰
622,S0012821X13002185-994,1,∼31.5 Ma
627,S0167610512002292-3305,1,three
627,S0167610512002292-3305,1,1.0 kg
627,S0167610512002292-3305,1,6.35 kg
627,S0167610512002292-3305,1,12 kg
627,S0167610512002292-3305,1,35 m/s
627,S0167610512002292-3305,1,126 km/h
633,S2213671113000738-485,1,3 months
634,S0019103511004994-996,1,0.1
634,S0019103511004994-996,1,10%
636,S2213671113000921-714,1,100 μm
637,S016412121300188X-4392,1,1.00
637,S016412121300188X-4392,1,100%
637,S016412121300188X-4392,1,1/
637,S016412121300188X-4392,1,1
641,S0378112713005288-1948,1,4.1
641,S0378112713005288-1948,1,0.03
641,S0378112713005288-1948,1,20%
641,S0378112713005288-1948,1,< 0.01
641,S0378112713005288-1948,1,1.75
641,S0378112713005288-1948,1,n.s.
647,S0032386113005454-2308,1,3.19 ± 0.10 GPa
